Qf,Time,X,Y,Alpha,Temp(degC)
560,1.5,0,1.9,0.03479023723,36.86578177
560,1.5,0,1.92,0.03478902092,36.86518014
560,1.5,0,1.94,0.0347879303,36.86463729
560,1.5,0,1.96,0.03478696535,36.86415321
560,1.5,0,1.98,0.03478612608,36.8637279
560,1.5,0,2,0.03478541037,36.86336136
560,2,0,0.02,0.05700521025,42.60205921
560,2,0,0.04,0.0569848959,42.59586657
560,2,0,0.06,0.05696477459,42.5897318
560,2,0,0.08,0.0564799248,42.5836549
560,2,0,0.1,0.05692511107,42.57763588
560,2,0,0.12,0.05690556887,42.57167474
560,2,0,0.14,0.05688621971,42.56577146
560,2,0,0.16,0.05686706358,42.55992607
560,2,0,0.18,0.05684810049,42.55413854
560,2,0,0.2,0.05682933044,42.54840889
560,2,0,0.22,0.05681075342,42.54273712
560,2,0,0.24,0.05679236945,42.53712322
560,2,0,0.26,0.0567741785,42.53156719
560,2,0,0.28,0.0567561806,42.52606904
560,2,0,0.3,0.05673837573,42.52062876
560,2,0,0.32,0.0567207639,42.51524635
560,2,0,0.34,0.05670334511,42.50992182
560,2,0,0.36,0.05668611935,42.50465517
560,2,0,0.38,0.05666908663,42.49944638
560,2,0,0.4,0.05665224695,42.49429548
560,2,0,0.42,0.0566356003,42.48920244
560,2,0,0.44,0.05661914669,42.48416728
560,2,0,0.46,0.05660288612,42.47919
560,2,0,0.48,0.05658681859,42.47427059
560,2,0,0.5,0.05657094409,42.46940905
560,2,0,0.52,0.05655531159,42.46460539
560,2,0,0.54,0.05653983775,42.4598593
560,2,0,0.56,0.05652456924,42.45517099
560,2,0,0.58,0.05650949424,42.45054045
560,2,0,0.6,0.05649461276,42.44596769
560,2,0,0.62,0.0564799248,42.4414527
560,2,0,0.64,0.05646543034,42.43699549
560,2,0,0.66,0.05694897227,42.43259605
560,2,0,0.68,0.05643702198,42.42825438
560,2,0,0.7,0.05642310807,42.42397049
560,2,0,0.72,0.05640938768,42.41974438
560,2,0,0.74,0.0563958608,42.41557604
560,2,0,0.76,0.05638252744,42.41146547
560,2,0,0.78,0.05636938759,42.40741268
560,2,0,0.8,0.05635644126,42.40341767
560,2,0,0.82,0.05634368844,42.39948043
560,2,0,0.84,0.05633112914,42.39560096
560,2,0,0.86,0.05631876335,42.39177927
560,2,0,0.88,0.05630659108,42.38801535
560,2,0,0.9,0.05629461232,42.38430921
560,2,0,0.92,0.05628282708,42.38066084
560,2,0,0.94,0.05627123535,42.37707025
560,2,0,0.96,0.05625983713,42.37353743
560,2,0,0.98,0.05624863243,42.37006239
560,2,0,1,0.05623762125,42.36664512
560,2,0,1.02,0.05622679122,42.36328562
560,2,0,1.04,0.05621615404,42.35998377
560,2,0,1.06,0.05620571654,42.35673964
560,2,0,1.08,0.05619546988,42.35355324
