T_Bottom,Time,X,Y,Temp(degC)
100,4,50,0.4,99.8915556
100,4,50,0.42,99.88691263
100,4,50,0.44,99.88237612
100,4,50,0.46,99.87794608
100,4,50,0.48,99.8736225
100,4,50,0.5,99.86940538
100,4,50,0.52,99.86529473
100,4,50,0.54,99.860996
100,4,50,0.56,99.85672471
100,4,50,0.58,99.85248087
100,4,50,0.6,99.84826447
100,4,50,0.62,99.84407552
100,4,50,0.64,99.839914
100,4,50,0.66,99.83577993
100,4,50,0.68,99.83167331
100,4,50,0.7,99.82759412
100,4,50,0.72,99.82354238
100,4,50,0.74,99.81951809
100,4,50,0.76,99.81552123
100,4,50,0.78,99.81155182
100,4,50,0.8,99.80760985
100,4,50,0.82,99.80369533
100,4,50,0.84,99.79980824
100,4,50,0.86,99.7959486
100,4,50,0.88,99.79211641
100,4,50,0.9,99.78831166
100,4,50,0.92,99.78453435
100,4,50,0.94,99.78078448
100,4,50,0.96,99.77706205
100,4,50,0.98,99.77336707
100,4,50,1,99.76969954
100,4,50,1.02,99.76605944
100,4,50,1.04,99.76242608
100,4,50,1.06,99.75880943
100,4,50,1.08,99.75520951
100,4,50,1.1,99.7516263
100,4,50,1.12,99.74805982
100,4,50,1.14,99.74451005
100,4,50,1.16,99.740977
100,4,50,1.18,99.73746067
100,4,50,1.2,99.73396105
100,4,50,1.22,99.73047816
100,4,50,1.24,99.72701198
100,4,50,1.26,99.72356253
100,4,50,1.28,99.72012979
100,4,50,1.3,99.71671377
100,4,50,1.32,99.71331447
100,4,50,1.34,99.70993189
100,4,50,1.36,99.70656602
100,4,50,1.38,99.70321688
100,4,50,1.4,99.69988445
100,4,50,1.42,99.69656874
100,4,50,1.44,99.69326976
100,4,50,1.46,99.68998748
100,4,50,1.48,99.68672193
100,4,50,1.5,99.6834731
100,4,50,1.52,99.68024099
100,4,50,1.54,99.67701794
100,4,50,1.56,99.673807
100,4,50,1.58,99.67060816
100,4,50,1.6,99.66742144
100,4,50,1.62,99.66424683
100,4,50,1.64,99.66108433
100,4,50,1.66,99.65793394
100,4,50,1.68,99.65479565
100,4,50,1.7,99.65166948
100,4,50,1.72,99.64855542
100,4,50,1.74,99.64545346
100,4,50,1.76,99.64236362
100,4,50,1.78,99.63622026
100,4,50,1.8,99.63316674
100,4,50,1.82,99.63012533
100,4,50,1.84,99.62709604
100,4,50,1.86,99.62407885
100,4,50,1.88,99.62107377
100,4,50,1.9,99.6180808
100,4,50,1.92,99.61509994
100,4,50,1.94,99.61213119
100,4,50,1.96,99.60917455
100,4,50,1.98,99.60623002
100,4,50,2,99.6032976
100,4.5,50,0.02,100
100,4.5,50,0.04,99.99333685
100,4.5,50,0.06,99.98678016
100,4.5,50,0.08,99.98032993
100,4.5,50,0.1,99.97398616
100,4.5,50,0.12,99.96774886
100,4.5,50,0.14,99.96161802
100,4.5,50,0.16,99.95559364
100,4.5,50,0.18,99.94967572
100,4.5,50,0.2,99.94386426
100,4.5,50,0.22,99.93815927
100,4.5,50,0.24,99.93256074
100,4.5,50,0.26,99.92706867
100,4.5,50,0.28,99.92168306
100,4.5,50,0.3,99.91640392
100,4.5,50,0.32,99.91123123
100,4.5,50,0.34,99.90616501
100,4.5,50,0.36,99.90120525
100,4.5,50,0.38,99.89635195
100,4.5,50,0.4,99.89160512
100,4.5,50,0.42,99.88696474
100,4.5,50,0.44,99.88243083
100,4.5,50,0.46,99.87800338
100,4.5,50,0.48,99.8736824
100,4.5,50,0.5,99.86946787
100,4.5,50,0.52,99.86535981
100,4.5,50,0.54,99.86106367
100,4.5,50,0.56,99.85679497
100,4.5,50,0.58,99.85255372
100,4.5,50,0.6,99.8483399
100,4.5,50,0.62,99.84415352
100,4.5,50,0.64,99.83999459
100,4.5,50,0.66,99.83586309
100,4.5,50,0.68,99.83175904
100,4.5,50,0.7,99.82768242
100,4.5,50,0.72,99.82363325
100,4.5,50,0.74,99.81961151
100,4.5,50,0.76,99.81561722
100,4.5,50,0.78,99.81165037
100,4.5,50,0.8,99.80771095
100,4.5,50,0.82,99.80379898
100,4.5,50,0.84,99.79991445
100,4.5,50,0.86,99.79605735
100,4.5,50,0.88,99.7922277
100,4.5,50,0.9,99.78842549
100,4.5,50,0.92,99.78465072
100,4.5,50,0.94,99.78090339
100,4.5,50,0.96,99.7771835
100,4.5,50,0.98,99.77349105
100,4.5,50,1,99.76982604
100,4.5,50,1.02,99.76618847
100,4.5,50,1.04,99.76255763
100,4.5,50,1.06,99.7589435
100,4.5,50,1.08,99.75534609
100,4.5,50,1.1,99.75176539
100,4.5,50,1.12,99.7482014
100,4.5,50,1.14,99.74465413
100,4.5,50,1.16,99.74112358
100,4.5,50,1.18,99.73760974
100,4.5,50,1.2,99.73411261
100,4.5,50,1.22,99.7306322
100,4.5,50,1.24,99.7271685
100,4.5,50,1.26,99.72372151
100,4.5,50,1.28,99.72029124
100,4.5,50,1.3,99.71687769
100,4.5,50,1.32,99.71348084
100,4.5,50,1.34,99.71010072
100,4.5,50,1.36,99.7067373
100,4.5,50,1.38,99.7033906
100,4.5,50,1.4,99.70006062
100,4.5,50,1.42,99.69674735
100,4.5,50,1.44,99.69345079
100,4.5,50,1.46,99.69017095
100,4.5,50,1.48,99.68690782
100,4.5,50,1.5,99.6836614
100,4.5,50,1.52,99.6804317
100,4.5,50,1.54,99.67721106
100,4.5,50,1.56,99.67400252
100,4.5,50,1.58,99.67080609
100,4.5,50,1.6,99.66762176
100,4.5,50,1.62,99.66444953
100,4.5,50,1.64,99.6612894
100,4.5,50,1.66,99.65814138
100,4.5,50,1.68,99.65500546
100,4.5,50,1.7,99.65188165
100,4.5,50,1.72,99.64876994
100,4.5,50,1.74,99.64567033
100,4.5,50,1.76,99.64258283
100,4.5,50,1.78,99.63644413
100,4.5,50,1.8,99.63339293
100,4.5,50,1.82,99.63035384
100,4.5,50,1.84,99.62732686
100,4.5,50,1.86,99.62431197
100,4.5,50,1.88,99.62130919
100,4.5,50,1.9,99.61831852
100,4.5,50,1.92,99.61533994
100,4.5,50,1.94,99.61237347
100,4.5,50,1.96,99.60941911
100,4.5,50,1.98,99.60647684
100,4.5,50,2,99.60354668
100,5,50,0.02,100
100,5,50,0.04,99.99334188
100,5,50,0.06,99.98679021
100,5,50,0.08,99.98034501
100,5,50,0.1,99.97400627
100,5,50,0.12,99.96777399
100,5,50,0.14,99.96164817
100,5,50,0.16,99.9556288
100,5,50,0.18,99.9497159
100,5,50,0.2,99.94390946
100,5,50,0.22,99.93820948
100,5,50,0.24,99.93261596
100,5,50,0.26,99.9271289
100,5,50,0.28,99.9217483
100,5,50,0.3,99.91647416
100,5,50,0.32,99.91130648
100,5,50,0.34,99.90624526
100,5,50,0.36,99.9012905
100,5,50,0.38,99.89644221
100,5,50,0.4,99.89170037
100,5,50,0.42,99.88706499
100,5,50,0.44,99.88253607
100,5,50,0.46,99.87811362
100,5,50,0.48,99.87379762
100,5,50,0.5,99.86958808
100,5,50,0.52,99.86548501
100,5,50,0.54,99.86119385
100,5,50,0.56,99.85693013
100,5,50,0.58,99.85269385
100,5,50,0.6,99.848485
100,5,50,0.62,99.84430359
100,5,50,0.64,99.84014961
100,5,50,0.66,99.83602307
100,5,50,0.68,99.83192396
100,5,50,0.7,99.82785229
100,5,50,0.72,99.82380805
100,5,50,0.74,99.81979125
100,5,50,0.76,99.81580188
100,5,50,0.78,99.81183995
100,5,50,0.8,99.80790545
100,5,50,0.82,99.80399839
100,5,50,0.84,99.80011877
100,5,50,0.86,99.79626658
100,5,50,0.88,99.79244182
100,5,50,0.9,99.7886445
100,5,50,0.92,99.78487461
100,5,50,0.94,99.78113216
100,5,50,0.96,99.77741715
100,5,50,0.98,99.77372957
100,5,50,1,99.77006942
100,5,50,1.02,99.76643671
100,5,50,1.04,99.76281072
100,5,50,1.06,99.75920144
100,5,50,1.08,99.75560887
100,5,50,1.1,99.75203299
100,5,50,1.12,99.74847383
100,5,50,1.14,99.74493137
100,5,50,1.16,99.74140562
100,5,50,1.18,99.73789657
100,5,50,1.2,99.73440423
100,5,50,1.22,99.73092859
100,5,50,1.24,99.72746966
100,5,50,1.26,99.72402743
100,5,50,1.28,99.72060191
100,5,50,1.3,99.7171931
100,5,50,1.32,99.71380099
100,5,50,1.34,99.71042559
100,5,50,1.36,99.70706689
100,5,50,1.38,99.7037249
100,5,50,1.4,99.70039962
100,5,50,1.42,99.69709104
100,5,50,1.44,99.69379916
100,5,50,1.46,99.69052399
100,5,50,1.48,99.68726553
100,5,50,1.5,99.68402377
100,5,50,1.52,99.68079872
100,5,50,1.54,99.67758272
100,5,50,1.56,99.67437881
100,5,50,1.58,99.67118699
100,5,50,1.6,99.66800726
100,5,50,1.62,99.66483963
100,5,50,1.64,99.66168408
100,5,50,1.66,99.65854063
100,5,50,1.68,99.65540927
100,5,50,1.7,99.65229
100,5,50,1.72,99.64918282
100,5,50,1.74,99.64608774
100,5,50,1.76,99.64300474
100,5,50,1.78,99.63687503
100,5,50,1.8,99.63382831
100,5,50,1.82,99.63079368
100,5,50,1.84,99.62777115
100,5,50,1.86,99.6247607
100,5,50,1.88,99.62176235
100,5,50,1.9,99.61877609
100,5,50,1.92,99.61580192
100,5,50,1.94,99.61283985
100,5,50,1.96,99.60988986
100,5,50,1.98,99.60695197
100,5,50,2,99.60402616
100,5.5,50,0.02,100
100,5.5,50,0.04,99.99334691
100,5.5,50,0.06,99.98680027
100,5.5,50,0.08,99.98036009
100,5.5,50,0.1,99.97402637
100,5.5,50,0.12,99.96779911
100,5.5,50,0.14,99.96167831
100,5.5,50,0.16,99.95566397
100,5.5,50,0.18,99.94975609
100,5.5,50,0.2,99.94395466
100,5.5,50,0.22,99.93825969
100,5.5,50,0.24,99.93267118
100,5.5,50,0.26,99.92718913
100,5.5,50,0.28,99.92181354
100,5.5,50,0.3,99.91654441
100,5.5,50,0.32,99.91138173
100,5.5,50,0.34,99.90632552
100,5.5,50,0.36,99.90137576
100,5.5,50,0.38,99.89653246
100,5.5,50,0.4,99.89179562
100,5.5,50,0.42,99.88716524
100,5.5,50,0.44,99.88264131
100,5.5,50,0.46,99.87822385
100,5.5,50,0.48,99.87391284
100,5.5,50,0.5,99.86970829
100,5.5,50,0.52,99.8656102
100,5.5,50,0.54,99.86132404
100,5.5,50,0.56,99.8570653
100,5.5,50,0.58,99.85283399
100,5.5,50,0.6,99.84863011
100,5.5,50,0.62,99.84445366
100,5.5,50,0.64,99.84030464
100,5.5,50,0.66,99.83618305
100,5.5,50,0.68,99.83208889
100,5.5,50,0.7,99.82802216
100,5.5,50,0.72,99.82398286
100,5.5,50,0.74,99.81997099
100,5.5,50,0.76,99.81598655
100,5.5,50,0.78,99.81202954
100,5.5,50,0.8,99.80809996
100,5.5,50,0.82,99.80419781
100,5.5,50,0.84,99.80032309
100,5.5,50,0.86,99.7964758
100,5.5,50,0.88,99.79265594
100,5.5,50,0.9,99.78886351
100,5.5,50,0.92,99.78509851
100,5.5,50,0.94,99.78136094
100,5.5,50,0.96,99.7776508
100,5.5,50,0.98,99.77396809
100,5.5,50,1,99.77031281
100,5.5,50,1.02,99.76668496
100,5.5,50,1.04,99.76306382
100,5.5,50,1.06,99.75945938
100,5.5,50,1.08,99.75587164
100,5.5,50,1.1,99.7523006
100,5.5,50,1.12,99.74874625
100,5.5,50,1.14,99.74520861
100,5.5,50,1.16,99.74168765
100,5.5,50,1.18,99.7381834
100,5.5,50,1.2,99.73469584
100,5.5,50,1.22,99.73122498
100,5.5,50,1.24,99.72777082
100,5.5,50,1.26,99.72433335
100,5.5,50,1.28,99.72091259
100,5.5,50,1.3,99.71750851
100,5.5,50,1.32,99.71412114
100,5.5,50,1.34,99.71075046
100,5.5,50,1.36,99.70739648
100,5.5,50,1.38,99.7040592
100,5.5,50,1.4,99.70073861
100,5.5,50,1.42,99.69743473
100,5.5,50,1.44,99.69414753
100,5.5,50,1.46,99.69087704
100,5.5,50,1.48,99.68762324
100,5.5,50,1.5,99.68438614
100,5.5,50,1.52,99.68116574
100,5.5,50,1.54,99.67795438
100,5.5,50,1.56,99.67475509
100,5.5,50,1.58,99.67156789
100,5.5,50,1.6,99.66839277
100,5.5,50,1.62,99.66522972
100,5.5,50,1.64,99.66207876
100,5.5,50,1.66,99.65893987
100,5.5,50,1.68,99.65581307
100,5.5,50,1.7,99.65269835
100,5.5,50,1.72,99.6495957
100,5.5,50,1.74,99.64650514
100,5.5,50,1.76,99.64342666
100,5.5,50,1.78,99.63730593
100,5.5,50,1.8,99.63426368
100,5.5,50,1.82,99.63123352
100,5.5,50,1.84,99.62821544
100,5.5,50,1.86,99.62520943
100,5.5,50,1.88,99.62221551
100,5.5,50,1.9,99.61923367
100,5.5,50,1.92,99.6162639
100,5.5,50,1.94,99.61330622
100,5.5,50,1.96,99.61036062
100,5.5,50,1.98,99.60742709
100,5.5,50,2,99.60450565
100,6,50,0.02,100
100,6,50,0.04,99.99335124
100,6,50,0.06,99.98680894
100,6,50,0.08,99.9803731
100,6,50,0.1,99.97404371
100,6,50,0.12,99.96782078
100,6,50,0.14,99.96170431
100,6,50,0.16,99.95569429
100,6,50,0.18,99.94979073
100,6,50,0.2,99.94399363
100,6,50,0.22,99.93830298
100,6,50,0.24,99.9327188
100,6,50,0.26,99.92724107
100,6,50,0.28,99.92186979
100,6,50,0.3,99.91660497
100,6,50,0.32,99.91144661
100,6,50,0.34,99.90639471
100,6,50,0.36,99.90144927
100,6,50,0.38,99.89661028
100,6,50,0.4,99.89187774
100,6,50,0.42,99.88725167
100,6,50,0.44,99.88273205
100,6,50,0.46,99.87831889
100,6,50,0.48,99.87401219
100,6,50,0.5,99.86981194
100,6,50,0.52,99.86571815
100,6,50,0.54,99.86143628
100,6,50,0.56,99.85718183
100,6,50,0.58,99.85295481
100,6,50,0.6,99.84875521
100,6,50,0.62,99.84458304
100,6,50,0.64,99.8404383
100,6,50,0.66,99.83632098
100,6,50,0.68,99.83223108
100,6,50,0.7,99.82816862
100,6,50,0.72,99.82413357
100,6,50,0.74,99.82012596
100,6,50,0.76,99.81614576
100,6,50,0.78,99.812193
100,6,50,0.8,99.80826766
100,6,50,0.82,99.80436974
100,6,50,0.84,99.80049925
100,6,50,0.86,99.79665619
100,6,50,0.88,99.79284055
100,6,50,0.9,99.78905234
100,6,50,0.92,99.78529155
100,6,50,0.94,99.78155819
100,6,50,0.96,99.77785225
100,6,50,0.98,99.77417374
100,6,50,1,99.77052265
100,6,50,1.02,99.76689899
100,6,50,1.04,99.76328204
100,6,50,1.06,99.75968178
100,6,50,1.08,99.75609821
100,6,50,1.1,99.75253133
100,6,50,1.12,99.74898114
100,6,50,1.14,99.74544764
100,6,50,1.16,99.74193083
100,6,50,1.18,99.73843071
100,6,50,1.2,99.73494727
100,6,50,1.22,99.73148053
100,6,50,1.24,99.72803048
100,6,50,1.26,99.72459712
100,6,50,1.28,99.72118045
100,6,50,1.3,99.71778046
100,6,50,1.32,99.71439717
100,6,50,1.34,99.71103057
100,6,50,1.36,99.70768066
100,6,50,1.38,99.70434743
100,6,50,1.4,99.7010309
100,6,50,1.42,99.69773106
100,6,50,1.44,99.6944479
100,6,50,1.46,99.69118144
100,6,50,1.48,99.68793167
100,6,50,1.5,99.68469858
100,6,50,1.52,99.68148219
100,6,50,1.54,99.67827482
100,6,50,1.56,99.67507953
100,6,50,1.58,99.67189631
100,6,50,1.6,99.66872515
100,6,50,1.62,99.66556607
100,6,50,1.64,99.66241905
100,6,50,1.66,99.65928411
100,6,50,1.68,99.65616123
100,6,50,1.7,99.65305043
100,6,50,1.72,99.64995169
100,6,50,1.74,99.64686503
100,6,50,1.76,99.64379043
100,6,50,1.78,99.63767745
100,6,50,1.8,99.63463907
100,6,50,1.82,99.63161275
100,6,50,1.84,99.62859851
100,6,50,1.86,99.62559633
100,6,50,1.88,99.62260623
100,6,50,1.9,99.61962819
100,6,50,1.92,99.61666223
100,6,50,1.94,99.61370833
100,6,50,1.96,99.6107665
100,6,50,1.98,99.60783675
100,6,50,2,99.60491906
100,6.5,50,0.02,100
100,6.5,50,0.04,99.99335255
100,6.5,50,0.06,99.98681155
100,6.5,50,0.08,99.98037702
100,6.5,50,0.1,99.97404894
100,6.5,50,0.12,99.96782731
100,6.5,50,0.14,99.96171214
100,6.5,50,0.16,99.95570343
100,6.5,50,0.18,99.94980118
100,6.5,50,0.2,99.94400538
100,6.5,50,0.22,99.93831604
100,6.5,50,0.24,99.93273315
100,6.5,50,0.26,99.92725672
100,6.5,50,0.28,99.92188675
100,6.5,50,0.3,99.91662323
100,6.5,50,0.32,99.91146617
100,6.5,50,0.34,99.90641557
100,6.5,50,0.36,99.90147143
100,6.5,50,0.38,99.89663374
100,6.5,50,0.4,99.8919025
100,6.5,50,0.42,99.88727773
100,6.5,50,0.44,99.88275941
100,6.5,50,0.46,99.87834754
100,6.5,50,0.48,99.87404214
100,6.5,50,0.5,99.86984319
100,6.5,50,0.52,99.86575069
100,6.5,50,0.54,99.86147012
100,6.5,50,0.56,99.85721696
100,6.5,50,0.58,99.85299123
100,6.5,50,0.6,99.84879293
100,6.5,50,0.62,99.84462205
100,6.5,50,0.64,99.84047859
100,6.5,50,0.66,99.83636256
100,6.5,50,0.68,99.83227395
100,6.5,50,0.7,99.82821277
100,6.5,50,0.72,99.82417901
100,6.5,50,0.74,99.82017267
100,6.5,50,0.76,99.81619376
100,6.5,50,0.78,99.81224228
100,6.5,50,0.8,99.80831821
100,6.5,50,0.82,99.80442158
100,6.5,50,0.84,99.80055236
100,6.5,50,0.86,99.79671057
100,6.5,50,0.88,99.79289621
100,6.5,50,0.9,99.78910926
100,6.5,50,0.92,99.78534975
100,6.5,50,0.94,99.78161765
100,6.5,50,0.96,99.77791298
100,6.5,50,0.98,99.77423574
100,6.5,50,1,99.77058592
100,6.5,50,1.02,99.76696352
100,6.5,50,1.04,99.76334783
100,6.5,50,1.06,99.75974883
100,6.5,50,1.08,99.75616652
100,6.5,50,1.1,99.75260089
100,6.5,50,1.12,99.74905195
100,6.5,50,1.14,99.7455197
100,6.5,50,1.16,99.74200414
100,6.5,50,1.18,99.73850526
100,6.5,50,1.2,99.73502308
100,6.5,50,1.22,99.73155758
100,6.5,50,1.24,99.72810876
100,6.5,50,1.26,99.72467664
100,6.5,50,1.28,99.7212612
100,6.5,50,1.3,99.71786245
100,6.5,50,1.32,99.71448039
100,6.5,50,1.34,99.71111502
100,6.5,50,1.36,99.70776633
100,6.5,50,1.38,99.70443433
100,6.5,50,1.4,99.70111902
100,6.5,50,1.42,99.6978204
100,6.5,50,1.44,99.69453846
100,6.5,50,1.46,99.69127321
100,6.5,50,1.48,99.68802465
100,6.5,50,1.5,99.68479278
100,6.5,50,1.52,99.6815776
100,6.5,50,1.54,99.67837144
100,6.5,50,1.56,99.67517735
100,6.5,50,1.58,99.67199532
100,6.5,50,1.6,99.66882536
100,6.5,50,1.62,99.66566747
100,6.5,50,1.64,99.66252165
100,6.5,50,1.66,99.65938789
100,6.5,50,1.68,99.6562662
100,6.5,50,1.7,99.65315658
100,6.5,50,1.72,99.65005902
100,6.5,50,1.74,99.64697354
100,6.5,50,1.76,99.64390011
100,6.5,50,1.78,99.63778947
100,6.5,50,1.8,99.63475225
100,6.5,50,1.82,99.63172709
100,6.5,50,1.84,99.62871401
100,6.5,50,1.86,99.62571299
100,6.5,50,1.88,99.62272403
100,6.5,50,1.9,99.61974714
100,6.5,50,1.92,99.61678232
100,6.5,50,1.94,99.61382957
100,6.5,50,1.96,99.61088889
100,6.5,50,1.98,99.60796027
100,6.5,50,2,99.60504371
100,7,50,0.02,100
100,7,50,0.04,99.99335386
100,7,50,0.06,99.98681417
100,7,50,0.08,99.98038094
100,7,50,0.1,99.97405416
100,7,50,0.12,99.96783384
100,7,50,0.14,99.96171998
100,7,50,0.16,99.95571257
100,7,50,0.18,99.94981162
100,7,50,0.2,99.94401712
100,7,50,0.22,99.93832909
100,7,50,0.24,99.9327475
100,7,50,0.26,99.92727238
100,7,50,0.28,99.92190371
100,7,50,0.3,99.91664149
100,7,50,0.32,99.91148573
100,7,50,0.34,99.90643643
100,7,50,0.36,99.90149358
100,7,50,0.38,99.89665719
100,7,50,0.4,99.89192726
100,7,50,0.42,99.88730378
100,7,50,0.44,99.88278676
100,7,50,0.46,99.8783762
100,7,50,0.48,99.87407209
100,7,50,0.5,99.86987443
100,7,50,0.52,99.86578324
100,7,50,0.54,99.86150395
100,7,50,0.56,99.85725209
100,7,50,0.58,99.85302766
100,7,50,0.6,99.84883065
100,7,50,0.62,99.84466106
100,7,50,0.64,99.84051889
100,7,50,0.66,99.83640414
100,7,50,0.68,99.83231682
100,7,50,0.7,99.82825692
100,7,50,0.72,99.82422445
100,7,50,0.74,99.82021939
100,7,50,0.76,99.81624176
100,7,50,0.78,99.81229156
100,7,50,0.8,99.80836877
100,7,50,0.82,99.80447341
100,7,50,0.84,99.80060547
100,7,50,0.86,99.79676495
100,7,50,0.88,99.79295186
100,7,50,0.9,99.78916619
100,7,50,0.92,99.78540794
100,7,50,0.94,99.78167712
100,7,50,0.96,99.77797372
100,7,50,0.98,99.77429774
100,7,50,1,99.77064918
100,7,50,1.02,99.76702805
100,7,50,1.04,99.76341362
100,7,50,1.06,99.75981588
100,7,50,1.08,99.75623482
100,7,50,1.1,99.75267045
100,7,50,1.12,99.74912277
100,7,50,1.14,99.74559177
100,7,50,1.16,99.74207745
100,7,50,1.18,99.73857982
100,7,50,1.2,99.73509888
100,7,50,1.22,99.73163462
100,7,50,1.24,99.72818705
100,7,50,1.26,99.72475616
100,7,50,1.28,99.72134196
100,7,50,1.3,99.71794444
100,7,50,1.32,99.71456361
100,7,50,1.34,99.71119947
100,7,50,1.36,99.70785201
100,7,50,1.38,99.70452123
100,7,50,1.4,99.70120714
100,7,50,1.42,99.69790974
100,7,50,1.44,99.69462902
100,7,50,1.46,99.69136499
100,7,50,1.48,99.68811764
100,7,50,1.5,99.68488698
100,7,50,1.52,99.681673
100,7,50,1.54,99.67846805
100,7,50,1.56,99.67527516
100,7,50,1.58,99.67209434
100,7,50,1.6,99.66892558
100,7,50,1.62,99.66576888
100,7,50,1.64,99.66262425
100,7,50,1.66,99.65949168
100,7,50,1.68,99.65637117
100,7,50,1.7,99.65326273
100,7,50,1.72,99.65016636
100,7,50,1.74,99.64708204
100,7,50,1.76,99.64400979
100,7,50,1.78,99.63790149
100,7,50,1.8,99.63486543
100,7,50,1.82,99.63184143
100,7,50,1.84,99.6288295
100,7,50,1.86,99.62582964
100,7,50,1.88,99.62284184
100,7,50,1.9,99.6198661
100,7,50,1.92,99.61690242
100,7,50,1.94,99.61395081
100,7,50,1.96,99.61101127
100,7,50,1.98,99.60808378
100,7,50,2,99.60516836
100,7.5,50,0.02,100
100,7.5,50,0.04,99.9933549
100,7.5,50,0.06,99.98681625
100,7.5,50,0.08,99.98038407
100,7.5,50,0.1,99.97405833
100,7.5,50,0.12,99.96783905
100,7.5,50,0.14,99.96172623
100,7.5,50,0.16,99.95571987
100,7.5,50,0.18,99.94981996
100,7.5,50,0.2,99.9440265
100,7.5,50,0.22,99.9383395
100,7.5,50,0.24,99.93275896
100,7.5,50,0.26,99.92728487
100,7.5,50,0.28,99.92191724
100,7.5,50,0.3,99.91665607
100,7.5,50,0.32,99.91150135
100,7.5,50,0.34,99.90645308
100,7.5,50,0.36,99.90151127
100,7.5,50,0.38,99.89667592
100,7.5,50,0.4,99.89194702
100,7.5,50,0.42,99.88732458
100,7.5,50,0.44,99.8828086
100,7.5,50,0.46,99.87839907
100,7.5,50,0.48,99.87409599
100,7.5,50,0.5,99.86989937
100,7.5,50,0.52,99.86580921
100,7.5,50,0.54,99.86153096
100,7.5,50,0.56,99.85728014
100,7.5,50,0.58,99.85305673
100,7.5,50,0.6,99.84886075
100,7.5,50,0.62,99.84469219
100,7.5,50,0.64,99.84055105
100,7.5,50,0.66,99.83643733
100,7.5,50,0.68,99.83235104
100,7.5,50,0.7,99.82829217
100,7.5,50,0.72,99.82426071
100,7.5,50,0.74,99.82025668
100,7.5,50,0.76,99.81628008
100,7.5,50,0.78,99.81233089
100,7.5,50,0.8,99.80840913
100,7.5,50,0.82,99.80451478
100,7.5,50,0.84,99.80064786
100,7.5,50,0.86,99.79680836
100,7.5,50,0.88,99.79299629
100,7.5,50,0.9,99.78921163
100,7.5,50,0.92,99.7854544
100,7.5,50,0.94,99.78172458
100,7.5,50,0.96,99.77802219
100,7.5,50,0.98,99.77434723
100,7.5,50,1,99.77069968
100,7.5,50,1.02,99.76707956
100,7.5,50,1.04,99.76346614
100,7.5,50,1.06,99.7598694
100,7.5,50,1.08,99.75628935
100,7.5,50,1.1,99.75272598
100,7.5,50,1.12,99.74917929
100,7.5,50,1.14,99.74564929
100,7.5,50,1.16,99.74213597
100,7.5,50,1.18,99.73863934
100,7.5,50,1.2,99.73515939
100,7.5,50,1.22,99.73169612
100,7.5,50,1.24,99.72824954
100,7.5,50,1.26,99.72481964
100,7.5,50,1.28,99.72140642
100,7.5,50,1.3,99.71800989
100,7.5,50,1.32,99.71463004
100,7.5,50,1.34,99.71126688
100,7.5,50,1.36,99.70792039
100,7.5,50,1.38,99.7045906
100,7.5,50,1.4,99.70127748
100,7.5,50,1.42,99.69798105
100,7.5,50,1.44,99.69470131
100,7.5,50,1.46,99.69143824
100,7.5,50,1.48,99.68819186
100,7.5,50,1.5,99.68496217
100,7.5,50,1.52,99.68174916
100,7.5,50,1.54,99.67854517
100,7.5,50,1.56,99.67535324
100,7.5,50,1.58,99.67217337
100,7.5,50,1.6,99.66900557
100,7.5,50,1.62,99.66584983
100,7.5,50,1.64,99.66270614
100,7.5,50,1.66,99.65957452
100,7.5,50,1.68,99.65645496
100,7.5,50,1.7,99.65334747
100,7.5,50,1.72,99.65025203
100,7.5,50,1.74,99.64716866
100,7.5,50,1.76,99.64409734
100,7.5,50,1.78,99.6379909
100,7.5,50,1.8,99.63495577
100,7.5,50,1.82,99.6319327
100,7.5,50,1.84,99.6289217
100,7.5,50,1.86,99.62592275
100,7.5,50,1.88,99.62293587
100,7.5,50,1.9,99.61996105
100,7.5,50,1.92,99.61699829
100,7.5,50,1.94,99.61404759
100,7.5,50,1.96,99.61110895
100,7.5,50,1.98,99.60818238
100,7.5,50,2,99.60526786
100,8,50,0.02,100
100,8,50,0.04,99.99335479
100,8,50,0.06,99.98681604
100,8,50,0.08,99.98038374
100,8,50,0.1,99.97405789
100,8,50,0.12,99.96783851
100,8,50,0.14,99.96172558
100,8,50,0.16,99.9557191
100,8,50,0.18,99.94981908
100,8,50,0.2,99.94402552
100,8,50,0.22,99.93833841
100,8,50,0.24,99.93275776
100,8,50,0.26,99.92728356
100,8,50,0.28,99.92191582
100,8,50,0.3,99.91665454
100,8,50,0.32,99.91149971
100,8,50,0.34,99.90645133
100,8,50,0.36,99.90150942
100,8,50,0.38,99.89667396
100,8,50,0.4,99.89194495
100,8,50,0.42,99.8873224
100,8,50,0.44,99.88280631
100,8,50,0.46,99.87839667
100,8,50,0.48,99.87409348
100,8,50,0.5,99.86989676
100,8,50,0.52,99.86580649
100,8,50,0.54,99.86152813
100,8,50,0.56,99.8572772
100,8,50,0.58,99.85305368
100,8,50,0.6,99.84885759
100,8,50,0.62,99.84468892
100,8,50,0.64,99.84054768
100,8,50,0.66,99.83643385
100,8,50,0.68,99.83234745
100,8,50,0.7,99.82828847
100,8,50,0.72,99.82425691
100,8,50,0.74,99.82025277
100,8,50,0.76,99.81627606
100,8,50,0.78,99.81232676
100,8,50,0.8,99.80840489
100,8,50,0.82,99.80451044
100,8,50,0.84,99.80064342
100,8,50,0.86,99.79680381
100,8,50,0.88,99.79299163
100,8,50,0.9,99.78920686
100,8,50,0.92,99.78544952
100,8,50,0.94,99.78171961
